Date,AAPL,BP,COST,GOOG,GS,IBM,XOM
2010-04-06,0.004402748,0.014527477,0.015126644,-0.00488601,-0.001501555,-0.003247112,-0.004252842
2010-04-05,0.010679355,0.013335588,0.01130694,0.003885327,0.017271778,0.008577053,0.00857865
2010-04-01,0.004127569,0.011739996,0.007201481,0.0029623,-0.002402881,0,0.009405756
2010-03-31,-0.0036039,0.00422308,-0.007644987,0.000723546,-0.004376241,-0.004038241,-0.001043999
2010-03-30,0.014888764,-0.001054607,0.00049881,0.007573982,-0.015340408,0.001399854,-0.003714705
2010-03-29,0.006452986,0.003527966,0.000166278,-0.000426578,0.006825984,-0.005183332,0.011421732
2010-03-26,0.01875141,0.002830361,0.001332254,-0.000337513,-0.011606624,0.000154664,0.003619874
2010-03-25,-0.011858637,-0.012231358,-0.000332948,0.009958231,0.002809414,0.005524048,-0.003007477
2010-03-24,0.004422904,-0.012424527,-0.011356137,0.015173034,-0.002402318,-0.006492974,-0.006721388
2010-03-23,0.016062223,0.010462095,-0.001971126,-0.015246642,-0.007549967,0.010861008,-0.000298699
2010-03-22,0.011248633,-0.005893568,0.002635047,-0.004464281,-0.009780722,0.002114198,-0.001044155
2010-03-19,-0.010683288,-0.007910627,-0.008976663,-0.011299429,0.00253591,-0.005218926,-0.005193623
2010-03-18,0.002364785,0,-0.000978322,0.001485235,0.00458558,0.004852872,0.000445346
2010-03-17,-0.001470238,0.016963999,0.006895454,0.00063692,0.002554046,-0.007072324,0.011867215
2010-03-16,0.002725184,0.010604424,0.005945507,0.003586765,0.01532878,0.006571196,0.004072359
2010-03-15,-0.012180108,-0.004924335,0.00631545,-0.028229254,-0.008173341,-0.000859779,-0.007485037
2010-03-12,0.004878031,0.004593661,0.004507458,-0.002753157,0.008356942,0.00266461,-0.006248116
2010-03-11,0.002935513,0.00729668,0.001002702,0.008136004,0.009131046,0.01576178,0
2010-03-10,0.00816062,0.002676621,-0.004822912,0.029025864,0.018300245,0.000557546,0.006588852
2010-03-09,0.017984346,-0.002314351,-0.008900562,-0.004071337,-0.005828964,-0.006803261,0.004512555
2010-03-08,0.000593717,0.006991722,-0.00016483,-0.00306618,0.01591102,-0.006601157,0.000150473
2010-03-05,0.039105891,0.012524951,-0.00197366,0.017346089,0.02182013,0.004182449,0.016360854
2010-03-04,0.006592455,0.004192479,0.001977563,0.016999246,0.037344663,-0.001261011,-0.000458482
2010-03-03,0.002298316,0.015925943,-0.011404378,0.007873412,-0.006488184,-0.004237955,-0.000916143
2010-03-02,-0.000669913,0.000370495,-0.004379567,0.015712702,0.014117843,-0.00894462,0.001376096
2010-03-01,0.02135669,0.014470985,0.011153035,0.011180668,0.001215139,0.011088426,0.006153875
2010-02-26,0.012970258,0.006050278,-0.007003264,0.000702914,0.001665744,0.000708304,-0.002149203
2010-02-25,0.006678009,-0.012877983,0.008872834,-0.009483132,-0.011937086,-0.004075533,-0.006254825
2010-02-24,0.018268533,0.006764387,0.005784204,-0.006728074,0.010402073,0.008935611,0.009393283
2010-02-23,-0.016764753,-0.018986139,-0.004606057,-0.014241044,-6.38733E-05,-0.003074497,-0.007033621
2010-02-22,-0.006198266,-0.000920806,-0.005724543,0.003772521,0.003393606,-0.00267319,-0.007135278
2010-02-19,-0.006209036,-0.008038038,0.00295276,-0.004528536,0.002889598,-0.004850918,-0.001364413
2010-02-18,0.001876056,0.009218293,-0.001474203,0.009308598,-0.009729105,0.011715317,0.003041321
2010-02-17,-0.004178934,-0.015786593,0.006263402,-0.005708424,-0.000889447,0.008783827,-0.007845459
2010-02-16,0.015071371,0.023413239,0.023448037,0.015343562,0.02254272,0.00991938,0.022839448
2010-02-12,0.008607245,-0.002372288,-0.006535929,-0.006114856,-0.000779029,0.002182148,-0.006744251
2010-02-11,0.018193876,0.021435208,0.008791157,0.003648668,0.002733828,0.007491294,0.006013858
2010-02-10,-0.005453908,0.000746131,0.009730351,-0.003709709,0.007475893,-0.003246502,-0.005368072
2010-02-09,0.010663536,0.022506213,0.010663901,0.005567349,0.009199206,0.010912387,0.013208994
2010-02-08,-0.006855631,-0.014103061,-0.007511141,0.004103251,-0.019849494,-0.008863919,-0.000466055
2010-02-05,0.01775579,-0.005609548,0.001025305,0.00856146,0.023095379,0.004227622,0.001236128
2010-02-04,-0.036038727,-0.030632557,0.001711788,-0.025960539,-0.041658741,-0.021168266,-0.028228192
2010-02-03,0.01720618,-0.005229026,-0.005955463,0.018263255,0.001847797,0.001035654,-0.005376352
2010-02-02,0.005802895,-0.030927831,0.014850634,-0.003564555,0.024880806,0.006898216,0.01178601
2010-02-01,0.013901865,0.01977905,0.008357994,0.005811948,0.029653064,0.018628958,0.027161265
2010-01-29,-0.036278731,-0.021105924,0.001394984,-0.008141617,-0.029812723,-0.010989904,-0.00815884
2010-01-28,-0.04132197,-0.0125732,-0.003128805,-0.014407026,0.011815137,-0.020422716,-0.008849587
2010-01-27,0.009420237,-0.007351684,-0.006904921,-0.000589914,0.004109194,0.004612348,-0.005764519
2010-01-26,0.014133061,-0.001024731,0.006602986,0.004481454,-0.026454971,-0.002933736,0.001063007
2010-01-25,0.026902662,0.01175048,0.008410717,-0.018199624,0.005580074,0.004940257,-0.003782146
2010-01-22,-0.049598673,-0.028537865,-0.007823394,-0.056554225,-0.041959346,-0.027131778,-0.00899548
2010-01-21,-0.017286204,-0.024402258,-0.012871115,0.004427837,-0.041242024,-0.009596935,-0.019550222
2010-01-20,-0.015392446,-0.020218198,-0.0115352,-0.012269781,0.005573495,-0.028999549,-0.017900948
2010-01-19,0.044238315,0.011031802,0.002721549,0.013137944,0.009987247,0.017908642,0.002315106
2010-01-15,-0.016712049,-0.00145796,0.001192095,-0.016699187,-0.019699704,-0.004005733,-0.008180252
2010-01-14,-0.00579161,-0.001132672,-0.011447812,0.004701158,-0.003193994,0.015971756,0.000143562
2010-01-13,0.014105546,0.004878026,0.006268048,-0.005741158,0.007448456,-0.002145423,-0.004002836
2010-01-12,-0.011375018,-0.006301501,-0.00539174,-0.017683897,-0.021799897,0.007954886,-0.004978748
2010-01-11,-0.008821574,0.031500001,0.001180833,-0.0015116,-0.01577649,-0.01047008,0.011219873
2010-01-08,0.006648328,0.002338784,-0.007201496,0.013331117,-0.01891147,0.010034764,-0.004011544
2010-01-07,-0.001848596,-0.000334014,-0.004833342,-0.023279509,0.019568483,-0.003461516,-0.003141874
2010-01-06,-0.015906332,0.005203981,0.013000171,-0.025208746,-0.010673355,-0.006496038,0.00864302
2010-01-05,0.00172889,0.007100573,-0.003029796,-0.004403671,0.017679668,-0.012079961,0.003904503
2010-01-04,0.015564892,0.020355344,0.004056147,0.010919661,0.025112567,0.011841125,0.014078296
2009-12-31,-0.004299711,-0.003266815,-0.014654483,-0.004415966,0.012837433,-0.012597221,-0.008433813
2009-12-30,0.012147251,0.001894929,-0.003484869,0.005376072,0.015720216,0.005460759,-0.001016854
2009-12-29,-0.01186139,-0.009892583,-0.004953816,-0.005570967,0.002198338,-0.003476616,-0.003474309
2009-12-28,0.012294259,0.006696427,0.002649005,0.00709803,-0.001280763,0.01332611,0.006117063
2009-12-24,0.034339424,0.00569853,0.005493609,0.011117009,0.002077835,0.004384674,0.00585998
2009-12-23,0.008684383,0.007480863,0.008393485,0.017567211,-0.005893079,0.000538809,-0.0045209
2009-12-22,0.010745139,0.004192833,0.005061574,0.004075565,-0.005137445,0.009949461,0.000875759
2009-12-21,0.014327351,0.018867958,0.014376176,0.003789319,0.013848852,0.00578524,0.004398216
2009-12-18,0.018607334,0.005008906,0.010899685,0.004175444,0.014043433,0.004003158,-0.000146613
2009-12-17,-0.016253958,-0.019985961,-0.01650505,-0.006390507,-0.024607626,-0.010177956,-0.003068821
2009-12-16,0.00442914,0.010809873,-0.003560519,0.007789115,0.013825733,0.001712203,-0.010698246
2009-12-15,-0.014265395,-0.005989081,-0.008239465,-0.004347596,-0.020228782,-0.011082789,-0.007461668
2009-12-14,0.011866253,0.005668722,0.002528674,0.008839803,0.000602444,0.001927818,-0.043114102
2009-12-11,-0.008959943,0.001064034,0.009530327,-0.00167375,-0.004378307,0.0026287,0.005939237
2009-12-10,-0.006926204,-0.005467392,0.001704702,0.004210423,0.001742329,0.007399308,-0.005357866
2009-12-09,0.041765366,-0.005960731,-0.001531916,0.00335577,0.028423169,0.012539407,-0.002193242
2009-12-08,0.004869063,-0.019425765,-0.010109482,0.001364578,-0.012267375,-0.001889156,-0.011115611
2009-12-07,-0.022605037,0.005357706,0.002703157,0.002119592,-0.020270263,-0.001650285,-0.006464706
2009-12-04,-0.016083016,0.004165255,0.002880339,-0.001246218,0.017894106,-0.002352047,-0.009867951
2009-12-03,0.00127398,-0.017394277,-0.030392619,-0.003012778,-0.014160565,0.00267278,-0.010555525
2009-12-02,-0.003756876,0.001024206,0.002305279,-0.004000898,-0.005786565,-0.005705825,-0.003287742
2009-12-01,-0.014706615,0.024484096,0.013687192,0.011783899,-0.011965101,0.012584123,0.012921303
2009-11-30,-0.003390019,-0.016004139,-0.001998989,0.005588528,0.03571207,0.005171057,0.002671246
2009-11-27,-0.017630661,-0.018743671,-0.014123834,-0.01020926,-0.028178987,-0.01241359,-0.020923211
2009-11-25,-0.001222857,0.008514995,0.006279964,0.004544703,-0.012914197,-0.005080918,0.006581542
2009-11-24,-0.006994337,0.001364284,-0.000990604,0.001270727,-0.005058107,-0.00210606,0.003566761
2009-11-23,0.029811928,0.014006525,0.008491489,0.021738397,0.011705224,0.009766835,0.017746701
2009-11-20,-0.002942491,-0.013644877,-0.006944424,-0.005288141,-0.016316656,-0.004547605,-0.00361693
2009-11-19,-0.026461466,-0.010297116,-0.0047721,-0.006346952,-0.0230073,-0.004759991,-0.008236947
2009-11-18,-0.005024157,-0.004369699,0.002474446,-0.001454553,0.001698682,-0.003731719,0.003198693
2009-11-17,0.001790639,0.004049959,-0.008180627,0.002099609,-0.003667102,0.003275865,0.008061245
2009-11-16,0.010662722,0.01559554,0.010749106,0.007394512,0.002772149,0.009289204,0.027045653
2009-11-13,0.01217884,0.018858013,0.005821713,0.007396335,-0.009636937,0.006098502,0.007927677
2009-11-12,-0.006199261,-0.018172475,-0.004635788,-0.004749735,-0.007617517,-0.007311903,-0.013852714
2009-11-11,0.001330177,-0.01352952,0.005996008,0.00670481,0.018922509,0.002206281,0.004131694
2009-11-10,0.007544902,0.000676911,-0.006618109,0.007555422,-0.000339881,0.007222251,-0.003294412
2009-11-09,0.036636862,0.025671738,0.017337133,0.020704009,0.02788455,0.020325554,0.009562
2009-11-06,0.001597713,-0.001708492,0,0.004465516,-0.009342531,0.007670336,0.001103481
2009-11-05,0.016875395,0.016498726,0.010202328,0.015398015,0.023008812,0.014922894,0.016830256
2009-11-04,0.010913921,0.000521323,0.020121417,0.005657983,-0.01229532,0.001072944,-0.006133191
2009-11-03,-0.002958097,0.004889112,-0.001731585,0.006179855,0.005448835,0.004976824,-0.005682661
2009-11-02,0.004297031,0.011480061,0.01583117,-0.003972921,0.002996969,-0.000414583,0.006697407
2009-10-30,-0.039979572,-0.02881646,-0.018473751,-0.027093765,-0.047093759,-0.018393441,-0.030962697
2009-10-29,0.020530137,0.026047152,0.021156499,0.019896317,0.037290883,0.011275739,0.001625175
2009-10-28,-0.025181172,-0.017295042,-0.007524061,-0.014572544,-0.036112181,0.007045161,-0.014283902
2009-10-27,-0.025237049,0.042177352,-0.008673025,-0.010681861,-0.004237025,0.004495889,0.022941422
2009-10-26,-0.007158933,0.001082667,-0.002767685,0.000939166,-0.005489048,-0.002077102,-0.004621397
2009-10-23,-0.00614035,-0.021539577,-0.007894274,-0.000721888,-0.018128378,-0.018990973,-0.011687306
2009-10-22,0.001366324,0.003899368,0.009703725,0.005425487,0.024712753,0.015057506,0.015414072
2009-10-21,0.030992197,0.00427193,-0.020370061,-0.001123741,-0.030817542,-0.015876872,0.003971512
2009-10-20,0.046876604,-0.003900725,-0.002363653,-0.000670244,-0.002911016,-0.001950254,-0.008150041
2009-10-19,0.009625108,0.025268185,0.012824893,0.004073827,0.006129009,0.011673775,0.006838087
2009-10-16,-0.013171645,0.00456538,-0.008309352,0.037629029,-0.022583948,-0.049539019,0.002467783
2009-10-15,-0.003816217,0.020499418,0.003403118,-0.010106055,-0.018982701,-0.002882759,0.015311885
2009-10-14,0.006683522,0.018602862,0.004958982,0.017505827,0.026972193,0.010470868,0.022487816
2009-10-13,-0.004140283,0.000759897,0.007754615,0.003950054,-0.015356287,-0.000157468,0.001853771
2009-10-12,0.001785089,0.007078605,-0.010402466,0.015089617,0.004490178,0.008814425,0.012415203
2009-10-09,0.006340089,-0.009287287,0.000170529,0.004025797,0.00600523,0.029765304,0.003185999
2009-10-08,-0.005151102,0.01014739,-0.006271159,-0.006492172,-0.012127241,-0.003990855,0.005533791
2009-10-07,0.00126312,-0.005142842,0.018470551,0.037694932,0.018718578,0.011784094,0.000145566
2009-10-06,0.021449323,0.020606546,0.0184599,0.020920368,0.002734994,0.013361159,0.015981085
2009-10-05,0.006057299,0.013995656,0.007260502,0.008130764,0.038193868,0.006133455,0.015019516
2009-10-02,0.022337738,-0.020278109,0.014006152,-0.005377695,0.003463856,0.009499534,-0.010257089
2009-10-01,-0.024224425,-0.027240277,-0.012238427,-0.017444805,-0.029075132,-0.014296457,-0.019530742
2009-09-30,-0.000161839,-0.007088264,-0.001947268,-0.005375786,0.004194379,0.006733465,-0.006659898
2009-09-29,-0.004136497,0.000933528,-0.001237606,0,0.005917816,-0.004357704,-0.007472285
2009-09-28,0.020727132,0.012093797,0.004975159,0.012284754,0.016713092,-0.014453256,0.012954872
2009-09-25,-0.007888179,-0.005076155,-0.020024394,-0.0086358,-0.01944716,0.001157596,-0.003336775
2009-09-24,-0.009056602,-0.019358469,-0.009486025,-0.003390433,-0.003158363,0.00099324,-0.00101448
2009-09-23,0.005529065,-0.020761818,-0.0071918,-0.001202237,-0.010133704,-0.006496186,-0.011886045
2009-09-22,0.002499712,0.018011373,-0.003072744,0.00414487,0.017161055,0.000329038,0.003737279
2009-09-21,-0.005404798,-0.006935579,0.017897531,0.011272545,-0.004312662,-0.004422252,-0.006000837
2009-09-18,0.002546694,-0.00018246,-0.007073833,-0.000528767,0.009478597,0.001887132,0.002147788
2009-09-17,0.01473586,0.002744699,0.004506039,0.007024483,0.008839779,0.000492509,-0.007108327
2009-09-16,0.038307807,0.009793099,0.015487518,0.02251123,0.018170449,0.020695443,0.012231945
2009-09-15,0.008289212,-0.00313138,-0.002983014,0.005093419,-0.00590852,0.003953573,-0.007285738
2009-09-14,0.009061298,-0.005313296,0.003168458,0.006311687,0.017229594,0.007030878,0.000285747
2009-09-11,-0.002317998,-0.008357547,-0.001757129,0.002548114,-0.000972144,0.003229404,-0.009483337
2009-09-10,0.008297275,0.001637839,-0.002628849,0.015022517,0.027015864,0.007793732,0.002127681
2009-09-09,-0.010351027,0.014586438,0.005817068,0.011665421,0.018239462,-0.003414147,-0.002123164
2009-09-08,0.015383756,0.018236539,0.022714954,-0.005809648,0.02607842,-0.002554025,0.021248923
2009-09-04,0.022575855,0.007386348,0.008728851,0.008261964,0.008103412,0.009713729,0.013477852
2009-09-03,0.008293908,0.005139933,0.085686066,0.009955576,0.019679642,0.002067408,0.001173399
2009-09-02,-0.000725946,0.040816268,0,-0.006033844,-0.010176718,-0.005141879,-0.003362138
2009-09-01,-0.017299836,-0.019047596,-0.006473076,-0.012801373,-0.031971525,-0.011520547,-0.010701329
2009-08-31,-0.010820276,-0.010196222,-0.015259817,-0.00662718,0.006325317,-0.001437989,-0.013833457
2009-08-28,0.003540789,0.001927515,0.008965084,-0.002810811,-0.003635955,-0.01013145,-0.010443101
2009-08-27,0.012185722,0.009928014,0.021501135,-0.004145331,-0.005604055,-0.000334821,-0.007145883
2009-08-26,-0.011747411,-0.010783782,0.012293442,-0.007149387,0.006123402,0.005385843,0.009762352
2009-08-25,0.0020112,0.000963758,0.031172085,0.005632276,0.014515935,-0.00410659,-0.008695689
2009-08-24,-0.000945536,-0.007081343,-0.009061025,0.007501484,-0.005687682,-0.004837374,0.019736911
2009-08-21,0.017375093,0.021505352,0.013567137,0.010490691,0.009445558,0.007986587,0.019390597
2009-08-20,0.010510327,0.010071131,-0.000625741,0.03702951,0.015006622,0.003204831,0.008676421
2009-08-19,0.003658502,0.011586055,0.011392337,-0.002941984,-0.003427236,0.007991182,0.022710217
2009-08-18,0.027633378,0.017893498,-0.001474619,0.000876637,0.020540512,0.006589051,-0.000901665
2009-08-17,-0.043110723,-0.024786851,-0.023853569,-0.032847854,-0.033675385,-0.014421854,-0.024336537
2009-08-14,-0.009737531,-0.004932916,-0.005114573,-0.004932075,-0.010639596,-0.008446245,-0.007854567
2009-08-13,0.018813082,0.007554709,-0.005493391,0.008068394,0.004396687,0.00243106,-0.005209089
2009-08-12,0.015230623,0.006201244,0.008411993,0.010221636,0.028513967,0.01273453,0.014384307
2009-08-11,-0.011474037,-0.007226519,-0.009716668,-0.005847451,-0.007109004,-0.007666354,-0.009162317
2009-08-10,-0.004773077,0.001760907,-0.01397198,-0.001071955,-0.02010384,-0.00527952,-0.004174466
2009-08-07,0.009761441,0.011878872,0.027692256,0.014965769,-0.018590738,0.016612751,-0.003728706
2009-08-06,-0.007267907,-0.020174604,-0.006318808,-0.001728913,-0.011207307,-0.004579426,-0.004283804
2009-08-05,-0.002657751,-0.00328697,-0.008488256,-0.00570823,0.021008667,-0.009448132,-0.008073666
2009-08-04,-0.005287582,-0.006340009,-0.010399992,0.003361248,0.006520368,-0.002668449,-0.000707755
2009-08-03,0.018605835,0.040167814,0.010101004,0.020674866,0.004898977,0.016874404,0.003693745
2009-07-31,0.003685743,0.003408905,0.005076139,-0.005811855,0.00541808,0.00059392,-0.004666321
2009-07-30,0.0172467,0.004026607,0.009842112,0.021547773,0.018690394,0.005116827,-0.009939781
2009-07-29,0.00018751,-0.006600037,-0.001433244,-0.008207362,-0.006851822,-0.000170509,-0.006398654
2009-07-28,-0.000624612,-0.026100512,0.003286753,-0.011128603,-0.020320998,-0.002975416,-0.011821319
2009-07-27,0.000687565,0.013622879,-0.009159372,-0.004298018,-0.005160306,-8.50291E-05,0.006363248
2009-07-24,0.01374988,-0.000986187,0.01090539,0.021447835,-0.004412189,0.004954741,0.009495878
2009-07-23,0.006890426,0.020942425,-0.004506375,0.022563118,0.031098031,0.012892598,0.023146217
2009-07-22,0.034519152,-0.005805837,0.009094642,-0.0004908,0.004130191,-0.012559811,-0.006811456
2009-07-21,-0.009155744,-0.003988038,-0.001856808,-0.005276941,-0.001437208,0.005152851,0.022193193
2009-07-20,0.007644147,0.0293514,0.020850898,-0.000185961,0.020339215,0.008837324,0.006129683
2009-07-17,0.028674083,-0.004495246,-0.000210595,-0.027903326,0,0.04320317,0.000876387
2009-07-16,0.004357345,0.012621492,0.01257994,0.010110291,0.010176493,0.031897018,0.000292178
2009-07-15,0.032403149,0.04159482,0.041527941,0.031740784,0.037418087,0.038450377,0.033524624
2009-07-14,-0.000491825,0.004329038,0.001334162,0.000919177,0.00147217,-0.003570764,0.007914827
2009-07-13,0.027577217,0.021671801,0,0.023889901,0.053358762,0.02767035,0.008906543
2009-07-10,0.0158405,-0.00702678,-0.011648315,0.009771196,-0.00935697,-0.012245303,-0.012884609
2009-07-09,-0.006267352,0.005076133,-0.011299452,0.019627853,0.033634096,0.013905464,-0.004376719
2009-07-08,0.01344169,-0.000441212,0.033228567,0.01477444,-0.027992081,0.004890677,-0.004507133
2009-07-07,-0.023158494,-0.013063332,-0.025382952,-0.031688652,-0.026765077,-0.014362997,-0.022613834
2009-07-06,-0.010069992,-0.024011916,0.023745553,0.002741798,0.020698314,-0.000786417,-0.005694239
2009-07-02,-0.01967372,-0.0189702,-0.025114675,-0.025060253,-0.025997841,-0.029664178,-0.02933673
2009-07-01,0.002808353,0.006082247,0.000218488,-0.006167155,-0.000813854,0.004022194,0.009297577
2009-06-30,0.0032401,-0.005838183,-0.009090964,-0.006012135,-0.012854835,-0.01332329,-0.00949276
2009-06-29,-0.003299635,0.015241285,-0.004524862,-0.002774393,0.017854672,0.001419394,0.022157837
2009-06-26,0.018447094,-0.004005888,0.002809026,0.02296944,0.015993999,-0.00358285,-0.011877412
2009-06-25,0.026721495,0.009793468,0.027531013,0.015832316,0.012478084,0.018338898,0.02089117
2009-06-24,0.016491272,-0.00297176,-0.000665601,0.008898585,0.01034062,-0.002776729,-0.007251632
2009-06-23,-0.024459539,0.00554967,-0.006174167,-0.004099653,0.030508778,-0.000765345,0.001597913
2009-06-22,-0.015127581,-0.04054889,-0.016482366,-0.030326805,-0.042758403,-0.012937974,-0.031104957
2009-06-19,0.026493943,0.023260701,-0.002811456,0.014563092,0.000279604,-0.004138091,-0.005459104
2009-06-18,0.002212666,-0.014049606,-0.007512301,-0.002649564,0.024046382,-0.006261658,0.000280092
2009-06-17,-0.005647127,-0.018255543,0.013928159,-0.002019283,-0.030729797,-0.002981741,-0.00293173
2009-06-16,0.001910416,-0.011033083,-0.008202036,-0.001847532,0.008041455,-0.002787616,-0.016206564
2009-06-15,-0.006424686,-0.026367208,-0.014884061,-0.018995363,-0.018058255,-0.005452328,-0.013147212
2009-06-12,-0.021293349,-0.019344923,0.016425292,-0.009696981,0.003375853,-0.010877528,-0.003646232
2009-06-11,-0.0021391,0.000958554,-0.006868415,-0.008321757,-0.01043086,0.009690843,0.002844069
2009-06-10,-0.017306555,0.003849145,-0.011457685,-0.006932656,-0.017614395,0.001941921,0.009846733
2009-06-09,-0.007855389,0.011879253,-0.008415692,-0.007179177,0.006471128,0.006047087,-0.000683277
2009-06-08,-0.005668081,0.019658424,-0.002308997,-0.012490982,-0.004429153,0.002331219,0.002740822
2009-06-05,0.006469941,-0.010803362,-0.004804679,0.009175954,-0.003077588,0.008558221,-0.000137052
2009-06-04,0.019794356,0.003152705,-0.012378823,0.01999306,0.051494953,-0.001502451,0.012486133
2009-06-03,0.010466648,-0.030007643,-0.019817988,0.007586347,-0.006846999,-0.003182661,-0.011519413
2009-06-02,0.001004701,0.008481092,-0.005030202,0.004313581,-0.008314257,-0.014210583,0.016164934
2009-06-01,0.026065839,0.04808083,0.024319885,0.022361783,-0.001660137,0.019665073,0.034751318
2009-05-29,0.005478637,0.013928707,0.011465487,0.016642323,-0.000552963,0.015187657,0.001733279
2009-05-28,0.015182246,0.015390983,-0.017612126,0.011934123,0.033140486,0.017099029,0.013616405
2009-05-27,0.017357384,-0.009680682,-0.006308472,0.002967669,-0.014361198,-0.019900941,-0.021630063
2009-05-26,0.067591832,0.019958002,0.01739131,0.02759843,0.041804152,0.030719371,0.014237917
2009-05-22,-0.013528746,0.004007547,-0.000207045,-0.007566214,-0.005905491,-0.009044934,0.006433726
2009-05-21,-0.013426512,-0.007743779,-0.009635044,-0.001712065,0.007862494,-0.011821271,-0.017526245
2009-05-20,-0.012397133,0.014437356,0.033255665,-0.004261892,-0.033368699,-0.013837538,-0.012904072
2009-05-19,0.006316703,-0.003385523,0.024300254,0.005140607,-0.013971357,0.008892714,0.000283641
2009-05-18,0.034553184,0.035949139,0.029944133,0.01753845,0.065104174,0.031666162,0.020112841
2009-05-15,-0.00431066,-0.012981432,-0.001116038,0.006451606,0.005987928,0.003166742,-0.009317676
2009-05-14,0.028956396,0.003909643,-0.018619991,-0.005236942,0.033575831,-0.011832572,-0.000143251
2009-05-13,-0.039623941,-0.022505328,-0.023111393,-0.023733727,-0.045417691,-0.016163168,-0.014826361
2009-05-12,-0.039746814,0.019999976,0.019339388,-0.02198642,-0.002724955,0.010106899,0.022376252
2009-05-11,0.002941366,-0.027720331,-0.012446293,0.001595783,-0.027294203,0.013893032,-0.015771671
2009-05-08,0.001007299,0.047000272,0.014587378,0.027029053,0.043819639,-0.010722271,0.027129016
2009-05-07,-0.025962272,0.000867061,-0.020055451,-0.017002497,-0.039434022,-0.019403615,0.005103514
2009-05-06,-0.00158231,0.028768969,-0.016369429,0.001191103,0.029733754,-0.006457719,0.01374723
2009-05-05,0.004845791,-0.003998223,-0.001257545,0.002512556,0.007751892,-0.003201848,-0.008064462
2009-05-04,0.037959845,0.026213839,0.000419383,0.021057233,0.055712946,0.015103738,0.002793643
2009-05-01,0.011205597,0.03320774,-0.01872426,-0.005758087,-0.01105057,0.013564598,0.020099053
2009-04-30,0.005513881,-0.015077747,0.019509138,0.011495185,0.010378992,-0.007977724,-0.025862133
2009-04-29,0.010007956,0.011496978,0.012746921,0.020223593,0.053948804,0.020600342,0.02027431
2009-04-28,-0.006654285,0.016698484,-0.011964712,-0.00580384,-0.001902427,0.019910002,0.014365714
2009-04-27,0.006698862,-0.003328637,-0.011002686,-0.009088845,-0.003297625,-0.001299004,-0.006609618
2009-04-24,-0.011961702,0.029620628,0.028614061,0.012477576,-0.012295368,-0.013212346,0.013087811
2009-04-23,0.032013783,0.044489857,-0.005098753,0.002162256,0.019254711,-0.01101906,0.014826254
2009-04-22,-0.0020531,-0.016595422,0.013129592,0.006265231,0.001080065,0.002345858,-0.022346427
2009-04-21,0.01045643,0.022365016,0.047812327,0.00572106,0.046517677,0.018719477,0.01439735
2009-04-20,-0.023659059,-0.0306504,-0.031243172,-0.032989963,-0.046351542,-0.008294618,-0.021872651
2009-04-17,0.016220583,0.002999325,-0.00995022,0.009003391,-0.004868417,-0.001577473,-0.009790892
2009-04-16,0.032387017,0.017289509,0.012483549,0.024347849,0,0.026100163,-0.010713169
2009-04-15,-0.005663095,0.003572441,0.006835753,0.028706164,0.052819055,-0.004230859,0.006499295
2009-04-14,-0.015887556,-0.018286566,-0.02283993,-0.024331473,-0.115558926,-0.006803415,-0.004704505
2009-04-13,0.005436165,-0.002249456,-0.010447783,0.0150604,0.046810848,-0.017207473,-0.026059549
2009-04-09,0.027940061,0.010353541,-0.016771489,0.029005508,0.083485856,0.005039973,0.012760978
2009-04-08,0.011478287,-0.001009094,0.028238876,0.009340597,-0.011457636,0.024708881,0.003638486
2009-04-07,-0.029126184,-0.026283472,-0.028278218,-0.026042831,-0.004886406,-0.027668352,-0.019129247
2009-04-06,0.021208759,-0.015001268,-0.023921441,-0.004164611,-0.02303183,-0.006456694,-0.005536633
2009-04-03,0.029101211,-0.007444722,0.017474507,0.020082737,0.045351083,0.013886155,0.002704672
2009-04-02,0.036985968,0.0301831,0.037108977,0.023751039,0.035633329,0.032885958,0.014733437
2009-04-01,0.033961143,0.007980074,0.000647667,0.017324587,0.040275464,0.007431129,0.016593318
2009-03-31,0.006029247,0.016992092,0.001513502,0.015670132,0.055345385,0.025074085,-0.007722542
2009-03-30,-0.022086999,-0.036176982,-0.024261648,-0.014409003,-0.070503358,0.003929842,-0.019291321
2009-03-27,-0.027487041,-0.019415164,-0.021873659,-0.015822686,-0.034913793,-0.046871809,-0.017548775
2009-03-26,0.031740048,0.006513853,0.035248833,0.026796893,-0.008499328,0.008473736,0.01525084
2009-03-25,-9.38536E-05,0.003875042,0.00970665,-0.008929302,0.021247728,-0.003560593,0.011242537
2009-03-24,-0.010774655,-0.0145585,-0.024821196,-0.004102186,-0.011882448,-0.004153547,-0.016305145
2009-03-23,0.059749938,0.063451779,0.060450568,0.055851752,0.150123312,0.067019751,0.067181146
2009-03-20,-0.000295234,-0.020144185,-0.006427247,0.00066678,-0.019939608,-0.001618834,-0.032782164
2009-03-19,0.000985031,0.006508122,0.014844802,-0.009486621,-0.056532039,0.007721654,-0.01214393
2009-03-18,0.018663474,0.015247813,0.01091403,-0.006679853,0.063238733,-0.010332652,0.001157934
2009-03-17,0.044435171,0.024206161,0.044159573,0.04895375,0.054206559,0.018526665,0.031655885
2009-03-16,-0.005316427,0.003395057,-0.001895769,-0.014579882,-0.049595151,0.009517499,-0.003422558
